date,close,high,low,open,volume,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,HT_TRENDLINE,KAMA10,KAMA20,KAMA30,SAR,TRIMA5,TRIMA10,TRIMA20,ADX5,ADX10,ADX20,APO,CCI5,CCI10,CCI15,macd510,macd520,macd1020,macd1520,macd1226,MFI,MOM10,MOM15,MOM20,ROC5,ROC10,ROC20,PPO,RSI14,RSI8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ULTOSC,WILLR,ATR,Trange,TYPPRICE,HT_DCPERIOD,BETA
4/3/2017,1181.75,1189,1162,1170.05,473642,1181.88,1179.145,1169.87,1144.865,1179.205404,1172.615813,1161.643245,1149.911296,1196.94859,1181.88,1166.81141,1141.480576,1170.701208,1136.557378,1122.08552,339.22,1180.372222,1181.608333,1155.953636,46.71016373,39.93251253,24.28681071,48.62820513,-61.93078324,-11.08607628,39.92385656,6.589591158,29.29410765,22.70451649,11.73194894,32.57296598,55.90769383,9.2,87.25,135.5,-0.274261603,0.784614729,12.95101553,4.309813433,64.26412525,62.52701577,27.95206498,35.43030849,44.88636364,27.95206498,26.57774677,9.235328793,46.98734956,-29.66360856,30.56171563,27,1177.583333,19.52378979,0.543468594
4/5/2017,1173.1,1190,1165,1190,680777,1177.55,1179,1172.963333,1151.8225,1177.170269,1172.703847,1163.075339,1152.119744,1186.562658,1177.55,1168.537342,1146.4085,1170.713779,1142.029439,1123.88546,339.22,1176.972222,1181.798333,1162.173182,39.14592523,38.93119725,24.41810298,45.74358974,-62.245158,-38.80478988,21.01895351,4.466422491,25.05052506,20.58410257,10.95559532,30.5321573,49.83322649,-1.45,46.4,139.15,-1.81209458,-0.123451535,13.45809759,4.039710993,61.13370071,56.44336038,26.68365549,27.34837996,25.81395349,26.68365549,0,8.859248925,47.47531791,-43.77910845,30.16445023,25,1176.033333,20.10213025,-0.34676116
4/6/2017,1198.1,1204.05,1165.75,1177.8,856876,1181.02,1182.84,1177.2,1159.1075,1184.146846,1177.321329,1167.453422,1156.498816,1200.065062,1181.02,1161.974938,1150.422595,1172.503124,1150.726782,1127.118079,339.22,1179.2,1181.893333,1167.463636,39.51727957,39.0505186,24.76289444,43.77660256,144.7028424,96.29316022,103.2953105,6.825517007,27.64803001,20.822513,10.9546059,30.57959031,48.29809622,38.4,63.55,145.7,1.469405039,3.311201173,13.8445458,3.852067825,66.25062467,67.03689455,52.18349849,35.60640632,85.85017836,52.18349849,100,42.19258226,51.03784022,-12.49011858,30.74556093,38.3,1189.3,20.71203365,0.009600242
4/7/2017,1201.6,1224,1192.2,1198,1099961,1185.13,1184.425,1179.74,1165.1275,1189.964564,1181.735633,1171.721744,1160.794167,1210.308848,1185.13,1159.951152,1155.511238,1173.261656,1157.512419,1130.479186,339.22,1183.522222,1181.971667,1171.922727,44.35529458,40.27651299,25.37403476,42.43846154,137.7332984,189.8836114,201.4953176,8.228931167,29.17039712,20.94146595,10.9275773,30.54746984,49.68114301,15.85,38.1,120.4,1.739977139,1.336706726,11.13577506,3.722552752,66.90749276,68.27157617,58.51169986,45.79295128,63.87096774,58.51169986,100,66.66666667,49.59156458,-27.56923077,30.82087801,31.8,1205.933333,21.35800293,1.147910887
4/10/2017,1240.75,1252,1190,1201.7,1046689,1199.06,1190.795,1185.17,1172.805,1206.893043,1192.465518,1180.350276,1168.409008,1245.698928,1199.06,1152.421072,1160.226774,1182.10989,1170.940837,1139.419188,339.22,1196.244444,1184.528333,1176.010455,51.15120434,42.47839464,26.2971962,42.85032051,125.3460633,209.4753905,254.7582205,14.42752488,38.48403451,24.05650963,11.94126803,33.29726183,50.1914955,63.7,81.45,153.55,5.94739988,5.411834671,14.12343635,3.737884789,73.19263321,78.54493359,79.07371537,63.25630457,87.5,79.07371537,100,100,58.11061783,-10.61320755,33.04795815,62,1227.583333,22.20971217,0.355822729
4/11/2017,1255.95,1274,1242,1246,1142967,1213.9,1197.89,1190.73,1180.8775,1223.245362,1204.008151,1189.800242,1176.746246,1274.263532,1213.9,1153.536468,1164.539896,1192.677586,1185.166451,1150.757355,339.22,1212.394444,1189.756667,1179.926364,57.81672949,45.0805231,27.40589223,40.73108974,123.0201103,202.051627,263.7711498,19.23721085,46.49911629,27.26190544,13.05399618,36.28473691,66.41937269,70.95,83.4,161.45,6.278823778,5.987341772,14.75102787,3.528492883,75.16482457,81.24016839,78.2704449,71.95195338,83.44036697,78.2704449,100,100,56.74314107,-14.55645161,33.06238971,33.25,1257.316667,23.27650837,0.60544958
4/12/2017,1266.2,1278,1248,1260,1062045,1232.52,1205.035,1196.84,1187.8525,1237.563575,1215.31576,1199.350211,1185.265651,1288.318373,1232.52,1176.721627,1168.788494,1203.25859,1197.324395,1161.245398,339.22,1233.516667,1198.196667,1183.669091,63.33710906,47.52378517,28.49920546,39.70064103,92.16332653,144.2625184,199.0128377,22.24781466,52.29792383,30.05010917,14.08456078,39.02951383,73.86338386,71.45,91.65,139.5,7.93623732,5.980330613,12.38129049,3.414205228,76.42439567,82.8960712,86.80937251,81.38451093,89.48775056,86.80937251,100,100,59.6607287,-10.12875536,32.84364759,30,1264.066667,24.27663928,0.529817424
4/13/2017,1273.9,1292,1261,1267.8,613348,1247.68,1214.35,1204.453333,1194.82,1249.675716,1225.96744,1208.668935,1193.707017,1298.828904,1247.68,1196.531096,1172.779968,1220.555029,1208.803932,1170.978822,339.22,1250.805556,1209.885,1187.64,68.36415609,50.06174762,29.67525002,37.88012821,83.83970318,120.9924746,169.605532,23.70827646,55.96869905,32.26042259,14.96191775,41.34944431,73.3626552,93.15,114.2,139.35,6.326683916,7.889053568,12.28240271,3.231992089,77.35358962,84.10093074,85.0610065,83.38027464,82.25490196,85.0610065,100,100,56.77457965,-13.92307692,32.71195847,31,1275.633333,24.9429406,0.426788936
4/17/2017,1259.55,1282,1246.55,1274.9,609476,1259.27,1222.2,1209.373333,1199.6225,1252.967144,1232.07336,1215.029068,1199.977778,1281.471856,1259.27,1237.068144,1178.055938,1226.54295,1213.375674,1180.615088,339.22,1262.066667,1222.926667,1191.904545,64.36741062,50.39025456,30.37000677,35.31282051,29.09171663,76.29238423,110.8631055,20.89378432,52.98936667,32.09558235,15.05129061,41.55110557,67.37465791,78.5,73.8,96.05,4.822736352,6.646628001,8.255264289,2.992602154,71.68327402,73.12899477,79.97630901,83.94889601,68.18627451,79.97630901,0,66.66666667,56.49271955,-24.96153846,32.90753287,35.45,1262.7,25.26625235,0.884601024
4/18/2017,1236.05,1270.7,1229.9,1254.4,583708,1258.33,1228.695,1213.306667,1203.46,1247.328096,1232.796385,1217.656685,1203.413227,1283.753029,1258.33,1232.906971,1182.212754,1227.46914,1214.671691,1186.925719,339.22,1262.8,1235.126667,1196.6,54.2101389,48.74620661,30.57664314,33.96538462,-134.2977593,35.2356817,63.6437379,14.53171077,43.91486884,29.38315806,14.24345733,39.36094154,66.54821991,64.95,59,76.75,-0.378803143,5.5460678,6.620374364,2.863957944,63.4770371,58.77738464,53.44818604,72.82850051,9.903381643,53.44818604,0,33.33333333,49.11351212,-43.03846154,33.47128052,40.8,1245.55,25.53987353,1.88556128
4/19/2017,1242.95,1252.5,1217.55,1237.8,777297,1255.73,1234.815,1217.17,1206.98,1245.868731,1234.642497,1220.818349,1207.178634,1284.084795,1255.73,1227.375205,1187.041285,1228.895136,1216.149064,1193.713453,339.22,1256.411111,1244.571667,1201.744545,44.70925239,46.00198433,30.45689811,33.13333333,-104.5046013,8.434278714,40.91234212,11.22623364,38.69009653,27.46386289,13.63971483,37.74687067,59.18486326,61.2,57.95,70.4,-1.035073052,5.178760313,6.004008358,2.779758659,64.75293264,61.3243433,37.40217103,56.94222203,34.11685695,37.40217103,9.194614703,3.064871568,52.67653926,-37.73076923,33.57690334,34.95,1237.666667,25.74510084,0.993831737
4/20/2017,1252,1258.5,1243,1253,443637,1252.89,1242.705,1220.986667,1210.8525,1247.912487,1237.798407,1224.716055,1211.447336,1279.255993,1252.89,1226.524007,1192.3756,1232.089441,1218.217604,1202.188558,339.22,1248.783333,1251.07,1207.522727,36.51457373,43.91378709,30.42741666,33.81730769,-19.24245878,29.71616748,59.46774102,10.11408043,36.46515144,26.351071,13.26871969,36.77405879,64.38316184,78.9,57.25,77.45,-1.121465803,6.725769329,6.594014729,2.822795539,66.41037503,64.60264281,30.09763494,40.31599734,46.27266622,30.09763494,21.138809,10.11114124,48.63871735,-30.76923077,32.28926739,15.55,1251.166667,25.66222482,1.258887099
4/21/2017,1246.95,1259.9,1236.3,1252,380126,1247.5,1247.59,1225.4,1215.215,1247.591658,1239.462333,1227.495299,1214.828542,1263.438883,1247.5,1231.561117,1198.530669,1233.279371,1220.312541,1207.881231,339.22,1245.716667,1253.566667,1213.758182,30.95774673,41.32435226,30.22508742,34.62564103,-12.99470457,0.832576446,46.47064174,8.129325328,32.76311626,24.63379093,12.66675664,35.18995764,65.93193344,48.85,66.2,87.25,-2.115550671,4.077289041,7.523497456,2.879153481,64.58531678,61.28956079,42.00209345,36.50063314,45.61675718,42.00209345,13.5053337,14.61291913,48.42636765,-34.65384615,31.66860543,23.6,1247.716667,25.05143941,1.435915762
4/24/2017,1271.75,1275,1242.1,1251.1,475488,1249.94,1254.605,1231.446667,1219.515,1255.644439,1245.332818,1233.027136,1220.249633,1274.116882,1249.94,1225.763118,1205.117505,1237.606478,1224.009006,1215.862272,339.22,1249.288889,1253.943333,1220.282273,28.52017448,40.01392866,30.25327238,37.56955128,144.3363015,57.3240891,70.43206488,10.31162101,35.39480563,25.08318462,12.77750308,35.52617517,70.46075424,70.15,90.7,86,0.968599897,5.838049268,7.252793591,3.11029491,69.07933302,69.94131432,62.07744342,44.72572394,94.34290688,62.07744342,100,44.8813809,52.51298366,-15.57692308,31.75656219,32.9,1262.95,24.12360176,0.917805666
4/25/2017,1341.7,1349,1276,1279,2092724,1271.07,1264.7,1242.82,1227.7475,1284.329626,1262.854124,1246.611244,1231.816335,1344.419754,1271.07,1197.720246,1212.711072,1253.4404,1240.879585,1235.689416,339.22,1263.666667,1255.91,1227.58,36.44354296,41.73364009,31.09668113,42.68237179,166.6666667,267.8665167,180.4092967,21.47550223,52.51329111,31.03778888,14.79490945,40.96479375,74.85587088,100.95,170.6,164.65,8.54738886,8.136207939,13.98836073,3.513636452,77.68191651,82.52859398,78.13540723,60.7383147,94.44655763,78.13540723,100,71.16844457,61.4636068,-3.967391304,35.00609346,77.25,1322.233333,23.03015164,0.475018267
4/26/2017,1309.7,1349.9,1301.55,1345,1207320,1284.42,1270.075,1251.35,1233.9825,1292.786417,1271.371556,1254.497339,1239.233827,1356.728578,1284.42,1212.111422,1220.787565,1256.25124,1246.491462,1243.813388,339.22,1283.805556,1260.258333,1234.787273,42.8405774,43.3046075,31.905883,45.90608974,81.42619548,153.9652572,161.6653019,21.41486154,53.55259057,32.13772902,15.26351199,42.20627789,71.05851816,53.75,127.95,124.7,5.370288427,4.279628966,10.52320675,3.76110459,68.31791284,67.70546673,84.46738019,74.89341028,64.61267606,84.46738019,28.50049734,76.16683245,57.71424311,-21.83002987,35.95922964,48.35,1320.383333,22.27450536,0.301854665
4/27/2017,1285.7,1315.85,1278.05,1315,1627631,1291.16,1272.025,1258.856667,1238.53,1290.424278,1273.976727,1258.397671,1243.659176,1356.023592,1291.16,1226.296408,1227.723463,1256.665128,1248.376119,1246.755381,339.22,1302.294444,1266.163333,1241.526818,40.20848234,42.57630578,32.11159364,45.3,9.577321949,57.310603,89.88801829,16.44755077,46.76510165,30.31755087,14.73849482,40.78343751,60.35417619,19.5,112.6,90.95,2.691693291,1.540041068,7.612471228,3.698261083,62.25652,58.67263006,67.51504973,76.70594571,43.48591549,67.51504973,0,42.83349911,56.79399916,-40.15009381,36.09071324,37.8,1293.2,21.95904847,0.49431598
4/28/2017,1276.2,1295,1268.75,1278.05,1183154,1297.01,1272.255,1264.063333,1243.3025,1285.682852,1274.380959,1260.622962,1246.758303,1348.834874,1297.01,1245.185126,1233.44246,1256.763152,1249.835099,1248.487316,339.22,1303.538889,1273.516667,1247.637727,35.45272672,41.15298611,32.09709356,43.07788462,-51.40745571,20.12009636,47.09867076,11.30189334,38.92454955,27.62265621,13.86465986,38.44607326,51.84200186,2.3,78.1,95.45,2.345723565,0.180547924,8.083845014,3.505659793,59.98771481,55.33306826,46.57708154,66.18650382,31.63265306,46.57708154,0,9.50016578,54.09878443,-46.09130707,35.38780515,26.25,1279.983333,21.76834799,0.489130354
5/2/2017,1268.6,1286.15,1257,1281.9,708574,1296.38,1273.16,1268.53,1247.68,1279.988568,1273.329875,1261.620092,1248.838464,1349.478761,1296.38,1243.281239,1237.8575,1256.859412,1250.680777,1249.314145,339.22,1293.244444,1281.663333,1252.984091,28.4126028,38.92960594,31.82341782,39.08942308,-92.56305338,-6.924908029,8.632281353,6.658692717,31.15010386,24.49141114,12.78162789,35.57040527,45.27556189,9.05,67,87.55,-0.247690191,0.718510579,7.412895305,3.170274456,58.16161915,52.59598232,29.20170441,47.76461189,12.48654467,29.20170441,0,3.20E-14,51.73783335,-61.42803173,34.94224764,29.15,1270.583333,21.50070404,0.514974087
5/3/2017,1270.1,1282.8,1260,1270,1086778,1282.06,1276.565,1270.486667,1252.63,1276.692379,1272.742625,1262.680081,1250.863372,1312.203284,1282.06,1251.916716,1243.042911,1257.252167,1251.759327,1250.240583,339.22,1279.666667,1287.016667,1257.926364,22.78050366,36.92856378,31.56342587,35.52852564,-67.68681674,-13.91100104,0.577553757,3.949753425,25.82900633,21.87925291,11.81670821,33.03168642,45.09017542,34.05,29.35,99,-5.336513379,2.754742931,8.453590641,2.873912777,58.4305852,53.11906407,19.40679393,31.72852663,14.10118407,19.40679393,2.648269729,0.882756576,51.55600849,-60.29467321,34.07494424,22.8,1270.966667,21.13860508,1.169392169
5/4/2017,1296.55,1311.9,1271.25,1271.25,1121302,1279.43,1281.925,1273.193333,1258.37,1283.311586,1277.071239,1266.913821,1255.21448,1300.352294,1279.43,1258.507706,1248.659903,1259.124577,1254.657535,1252.563334,339.22,1275.627778,1288.41,1262.765455,25.25060169,36.61419901,31.67466525,34.01570513,83.45282478,38.40405658,68.85751826,6.240346937,28.09710604,21.8567591,11.69934075,32.77620371,45.44649165,53.6,40.6,114.8,-1.004046728,4.312321493,9.7144066,2.741348385,62.95322599,61.64758141,31.2641622,26.62422018,67.20475786,31.2641622,100,34.21608991,50.22787111,-40.30978466,34.62673393,41.8,1293.233333,20.78601692,0.538845172
5/5/2017,1274.25,1303,1264.9,1295,467205,1277.14,1284.15,1273.73,1263.4275,1280.291057,1276.558286,1267.830843,1257.027386,1297.308827,1277.14,1256.971173,1255.697861,1259.359235,1255.656061,1253.324833,339.22,1276.783333,1287.196667,1267.250455,24.87341715,35.76186158,31.63360226,33.76634615,16.2227118,-12.57270855,22.05420958,3.732770857,23.26367074,19.53089989,10.80345649,30.42360382,41.1854865,22.25,8.05,101.15,-0.890565451,1.77715655,8.622453329,2.713744994,57.29359486,52.45323838,37.57556899,29.41550837,31.42076503,37.57556899,0,34.21608991,39.90845142,-57.15904798,34.87482437,38.1,1280.716667,20.46182496,0.459700448
5/8/2017,1272,1286.35,1260.5,1270.25,471627,1276.3,1286.655,1273.603333,1267.1225,1277.527371,1275.729507,1268.351988,1258.45335,1296.90068,1276.3,1255.69932,1261.696298,1259.582738,1256.24524,1254.121786,339.22,1279.883333,1284.72,1271.245909,22.84138298,34.58834371,31.4915589,33.21602564,-42.54173398,-55.85980285,-4.081867311,1.797864458,19.07402182,17.27615736,9.898637929,28.05420387,41.61492694,25.05,-1.9,73.9,-0.329102022,2.00890172,6.168099491,2.663157386,56.73933084,51.56640683,41.98264242,36.9407912,27.32240437,41.98264242,0,33.33333333,42.96070673,-58.85908576,34.23019405,25.85,1272.95,20.12593782,0.42869467
5/9/2017,1286.1,1292.9,1264.5,1275,567703,1279.8,1288.09,1275.373333,1271.3475,1280.384914,1277.615051,1270.570489,1261.086364,1299.919344,1279.8,1259.680656,1266.833393,1259.87918,1257.483895,1255.334394,339.22,1279.561111,1281.851667,1274.927727,23.18472312,33.91100734,31.44236017,32.00576923,14.44043321,-32.82884487,20.23576095,2.769863122,19.29855034,16.52868722,9.484125162,27.00291668,46.09552107,14.35,26.55,84.5,1.379473435,1.128366424,7.03229028,2.557813218,59.39062661,56.79764819,36.34406225,38.63409122,50.28901734,36.34406225,42.6672112,14.22240373,48.98424836,-48.20551568,33.81375162,28.4,1281.166667,19.89844248,0.378600588
5/10/2017,1327,1331,1293.55,1295,1302185,1291.18,1286.62,1281.436667,1275.66,1295.923276,1286.594133,1277.624178,1267.363853,1331.102054,1291.18,1251.257946,1271.4355,1260.744279,1260.43087,1259.687746,339.22,1284.472222,1280.985,1277.838182,30.34447891,35.06074554,31.8421334,33.06314103,145.0919718,135.2137069,125.8807005,9.329143416,28.55942309,19.23027967,10.26032487,29.13421115,54.15071028,-14.7,90.95,86.25,4.479962208,-1.095624953,6.951440661,2.630514653,65.91598755,68.18815539,57.31255428,45.21308632,94.32624113,57.31255428,100,47.55573707,56.00241528,-20.1584507,34.60562651,44.9,1317.183333,19.84317716,0.579771074
5/11/2017,1339.7,1344.9,1318.45,1334.95,672768,1299.81,1289.62,1287.886667,1279.8475,1310.515517,1296.249745,1285.383656,1274.25301,1355.989583,1299.81,1243.630417,1275.61875,1263.20419,1263.689033,1264.706516,339.22,1296.694444,1283.943333,1280.103636,37.48531889,36.58637044,32.36432875,32.24102564,108.4366713,186.608503,148.2723178,14.26577246,36.26250751,21.99673505,11.13064578,31.48512036,55.05744482,30,96.75,83.75,3.328062936,2.290600901,6.668259087,2.551940949,67.65404196,70.90993368,79.48470701,57.71377451,93.83886256,79.48470701,100,80.8890704,59.39186176,-8.978873239,34.02308176,26.45,1334.35,19.80220046,0.724349425
5/12/2017,1314.75,1339,1305,1332,438863,1307.91,1292.525,1292.07,1282.275,1311.927012,1299.613428,1289.054449,1278.109866,1358.403738,1307.91,1257.416262,1279.131,1264.734942,1264.711966,1266.799284,339.22,1313.261111,1288.69,1282.144545,37.47192134,36.6343934,32.53520214,24.87980769,43.28192302,95.46364089,87.69170676,12.31358391,33.81714549,21.50356158,10.94458262,30.97788261,54.7263345,29.05,62.75,48.55,3.1783402,2.25946955,3.834307376,1.961344645,61.06590031,59.48331284,84.14745163,73.64823764,64.27725118,84.14745163,39.63979831,79.87993277,57.04047735,-32.60667904,34.07143306,34.7,1319.583333,19.55563053,0.782599353
5/15/2017,1332.95,1348.5,1317.65,1323,634195,1320.1,1298.2,1297.803333,1285.2275,1318.934674,1305.674623,1294.541393,1283.332736,1357.85198,1320.1,1282.34802,1282.849579,1269.504077,1266.36572,1270.629452,339.22,1324.627778,1295.85,1284.524091,39.11484032,37.08481613,32.80307386,20.66923077,74.14801746,103.6741973,109.1906639,13.26005174,35.60193838,22.34188665,11.20865663,31.67930167,55.35357529,56.75,86,59.05,4.791666667,4.446795173,4.635371693,1.621553934,63.832659,64.28169042,79.86806966,81.16674277,81.48809524,79.86806966,53.75540503,64.46506778,55.61957855,-18.24542519,34.04847355,33.75,1333.033333,19.09034512,0.937960879
5/16/2017,1347.75,1358.8,1327.2,1337.4,788530,1332.43,1306.115,1302.87,1289.6375,1328.539783,1313.324691,1301.192469,1289.467714,1354.878038,1332.43,1309.981962,1288.496768,1278.130978,1269.638055,1275.533702,339.22,1329.366667,1305.205,1287.602273,42.07881954,37.91582722,33.16983307,20.08429487,108.8051237,106.2786455,120.5913652,15.21509166,39.07206939,23.85697773,11.72475503,33.04845562,50.58153818,79.15,76,88.2,4.793561931,6.23916128,7.002500893,1.568581215,65.95157244,67.8231794,76.27682684,80.09744938,83.0651341,76.27682684,74.15857748,55.85126027,57.84166365,-10.8546169,33.87358259,31.6,1344.583333,18.48096509,0.924266031
5/17/2017,1324.8,1374,1297.5,1350,2408302,1331.99,1311.585,1301.743333,1294.075,1327.293189,1315.411111,1304.14341,1292.832693,1354.927428,1331.99,1309.052572,1293.806901,1280.589783,1271.879123,1278.218312,339.22,1332.038889,1313.903333,1291.095455,33.76676292,35.9288949,32.82531986,19.39583333,-7.621582386,61.21565458,80.71251107,11.88207758,34.46049541,22.57841783,11.31071679,31.91376477,45.93850819,54.7,-16.9,88.75,-0.165787491,4.3067475,7.180130254,1.509227198,60.07411276,57.68677003,66.74650128,74.29713259,35.68627451,66.74650128,0,42.63799417,54.64045417,-42.05128205,36.91832669,76.5,1332.1,17.78988961,0.61212788
5/18/2017,1314.55,1343,1296.05,1299,1210985,1326.96,1313.385,1302.066667,1297.655,1323.045459,1315.254545,1305.444234,1294.901008,1351.873643,1326.96,1302.046357,1299.414218,1281.108717,1273.173065,1279.829279,339.22,1332.005556,1319.866667,1294.442727,27.53755894,34.02142286,32.46610555,20.38653846,-90.01297017,14.29717858,42.10037175,7.790913678,28.14445093,20.35353725,10.54322561,29.84340852,47.30784078,18,4.85,71.6,-1.87728596,1.388299718,5.760489159,1.582819961,57.60494756,53.59804356,47.49485696,63.5060617,23.73316228,47.49485696,0,24.71952583,52.06919725,-50.81196581,37.63487478,46.95,1317.866667,17.11551097,-0.07832933
5/19/2017,1289.15,1333.9,1265.55,1324,1167010,1321.84,1314.875,1302.296667,1299.5125,1311.746973,1310.508264,1303.407455,1294.353293,1361.085912,1321.84,1282.594088,1301.527859,1281.210713,1273.399784,1280.159978,339.22,1324.566667,1323.538333,1297.438182,29.51034673,31.16556027,31.4923343,20.69711538,-134.2705786,-66.04512092,-19.01461221,1.238708299,17.39367963,16.15497133,9.054161451,25.85502789,47.31265977,14.9,3.45,37.15,-1.947138239,1.169315284,2.967252396,1.605341742,51.9109616,44.63785843,27.06020569,47.10052131,21.76118027,27.06020569,0,4.26E-14,46.40775449,-72.52136752,39.8288123,68.35,1296.2,16.52137779,0.048200469
5/22/2017,1242.15,1304,1237.35,1299,873873,1303.68,1311.89,1300.026667,1299.2725,1288.547982,1298.079489,1295.750273,1289.381551,1375.810094,1303.68,1231.549906,1300.836454,1280.420402,1273.242625,1279.702055,339.22,1306.827778,1322.833333,1299.96,34.74660791,30.14587378,30.06304363,17.08878205,-129.381353,-170.6884046,-108.5763763,-9.53150726,-0.833569078,8.697938182,6.368721832,18.68629631,46.75994318,-29.85,-34.05,-4.8,-6.811958438,-2.346698113,-0.384939252,1.326418255,43.36855265,32.97888917,16.33565535,30.296906,3.512623491,16.33565535,0,4.26E-14,39.11615418,-96.48737651,41.74461142,66.65,1261.166667,15.99969025,0.078560036
5/23/2017,1233.75,1265,1190.55,1249.9,1348383,1280.88,1306.655,1297.703333,1297.3725,1270.281988,1286.383218,1288.000239,1284.083308,1354.91933,1280.88,1206.84067,1298.750882,1278.472929,1272.701145,1279.267331,339.22,1282.155556,1316.296667,1301.778182,42.27985471,31.06337417,29.10856562,15.25801282,-114.5187775,-189.5314817,-168.2146599,-16.10123046,-13.80132007,2.299910383,3.916930684,12.186734,38.15205723,-52.35,-34.85,-38,-8.458542014,-4.070445533,-2.988008649,1.185736589,42.03711658,31.3085921,16.27415154,19.89000419,23.54865086,16.27415154,0,4.26E-14,42.51543317,-76.45134914,44.0807106,74.45,1229.766667,15.51103136,0.050728501
5/24/2017,1224.35,1254.9,1210,1234,787101,1260.79,1296.39,1294.653333,1291.505,1254.971325,1275.104451,1280.043959,1278.394421,1330.652219,1260.79,1190.927781,1296.509734,1270.531777,1269.603174,1278.897107,339.22,1256.794444,1304.356667,1302.532727,48.30645214,31.88912452,28.20181152,12.64102564,-77.33887734,-128.0346346,-147.7651521,-20.13312611,-23.42309623,-3.289970115,1.649537326,6.20574662,30.7340831,-102.65,-45.75,-117.35,-7.58227657,-7.735493595,-8.74636655,0.98339891,40.53731563,29.40398909,16.41082601,16.34021096,22.17120367,16.41082601,0,4.26E-14,40.6272724,-81.57536113,44.13923127,44.9,1229.75,15.06140386,1.12205205
5/25/2017,1258.85,1268,1228.25,1230,905807,1249.65,1288.305,1292.14,1288.9625,1256.264217,1272.149097,1277.394714,1276.533048,1295.204714,1249.65,1204.095286,1294.282625,1269.548926,1269.374893,1278.805704,339.22,1242.472222,1290.633333,1302.685909,48.24255106,31.59734331,27.11759479,9.493269231,-6.731197152,-68.54318865,-84.52790993,-15.88487974,-20.26883117,-4.383951435,0.861665949,4.201203838,36.23982294,-80.85,-37.7,-50.85,-4.237191434,-6.034933194,-3.882568527,0.738018138,47.88631802,43.75567244,31.12182571,21.26893442,47.6456226,31.12182571,64.61430581,21.53810194,43.10704317,-62.76914691,44.10428618,43.65,1251.7,14.70159024,1.258468447
5/26/2017,1317.8,1326.7,1261.7,1261.7,1306793,1255.38,1288.61,1295.043333,1290.5675,1276.776145,1280.449261,1282.445375,1280.463234,1321.797154,1255.38,1188.962846,1294.836818,1269.798134,1269.976061,1279.311427,339.22,1246.466667,1278.703333,1302.594091,42.09163508,29.02264051,26.28391639,5.84775641,147.0961171,21.83463224,14.75768305,-3.673116275,-3.687089355,-0.013973079,1.982140801,7.285380248,43.20293134,3.05,43.55,32.1,2.222394601,0.231983267,2.496694408,0.453596427,57.54217851,59.73891309,54.42663948,33.9864304,93.46309218,54.42663948,100,54.87143527,49.45985722,-30.63505042,45.8004086,67.85,1302.066667,14.48494467,0.78632327
5/29/2017,1307.45,1333,1301.9,1319.4,652289,1268.44,1286.06,1297.406667,1292.13,1287.000763,1285.358486,1285.570953,1283.033402,1344.321392,1268.44,1192.558608,1296.185833,1270.414694,1270.430188,1279.573346,339.22,1266.894444,1269.803333,1302.006364,38.09553527,26.99908649,25.57105233,1.027564103,95.11610018,48.66828987,34.88820808,1.642276903,3.967360928,2.325084025,2.537550763,8.793092475,43.59452743,-25.5,35.45,31.25,5.257014048,-1.913050002,2.448675756,0.079574043,55.59452165,56.51629893,74.39086561,53.31311027,82.06388206,74.39086561,88.54647123,84.38692568,48.02132316,-36.27691469,44.75037941,31.1,1314.116667,14.38856402,0.743755891
5/30/2017,1321.55,1324.9,1303.7,1305.2,513005,1286,1283.44,1299.77,1294.7775,1298.517175,1291.938761,1290.068334,1286.70165,1362.278385,1286,1209.721615,1297.146143,1271.277508,1271.439732,1280.21469,339.22,1292.433333,1266.856667,1300.664545,34.89865542,25.17788788,24.89383148,-1.275,66.92503394,62.56895037,36.08217731,6.578413975,11.81552583,5.237111855,3.366684236,10.99892864,40.29891675,-26.2,35.45,52.95,7.116514691,-1.943980709,4.17389248,-0.098516458,57.69529068,59.8854725,88.73934372,72.51894961,90.69105691,88.73934372,100,96.18215708,50.17871001,-28.5908967,43.06820945,21.2,1316.716667,14.38738506,0.290356463
5/31/2017,1326.95,1334.9,1316.1,1323,726284,1306.52,1283.655,1299.766667,1297.62,1307.994784,1298.304441,1294.678542,1290.534826,1355.86627,1306.52,1257.17373,1297.425,1271.552664,1272.612905,1281.318829,339.22,1309.65,1271.13,1298.622727,34.24177922,24.06424161,24.38306441,-3.898076923,78.81990313,83.35847159,54.14513912,9.690342441,17.45995781,7.769615368,4.14371628,13.03257316,40.51729648,2.15,-0.05,56.85,8.379956712,0.162288647,4.47602551,-0.300702579,58.50494096,61.20124635,88.43354975,83.85458636,92.54571027,88.43354975,100,96.18215708,55.67219782,-25.64731534,41.33476592,18.8,1325.983333,14.42847046,0.356486656
